Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Component_Code,Component_Label,Component_Level,Component_Hidden,Component_Expand,Component_Note,Component_Order,Year,M5025_Value,M5025_Footnote_Code,M5025_Footnote_Text,M5025_MissingValue_Code,M5025_MissingValue_Label,M0100_Value,M0100_Footnote_Code,M0100_Footnote_Text,M0100_MissingValue_Code,M0100_MissingValue_Label,M0951_Value,M0951_Footnote_Code,M0951_Footnote_Text,M0951_MissingValue_Code,M0951_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2004,40.514714185130835,0,,,,10938153646.033724,0,,,,16263776340.139875,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2005,32.59099456613887,0,,,,13491575565.867695,0,,,,18156992073.321793,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2006,30.24146288149478,0,,,,17737724799.141277,0,,,,18594248074.989826,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2007,31.163635349138456,0,,,,22761240566.369114,0,,,,19992857870.7946,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2008,29.370651716945105,0,,,,29015393938.52903,0,,,,21228547348.929604,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2009,37.671129575516915,0,,,,30779262627.330795,0,,,,23954354396.262268,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2010,35.392382023040284,0,,,,33816330725.568317,0,,,,24909636121.619358,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2011,33.81876364646762,0,,,,42460010594.982155,0,,,,27339030226.997803,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2012,34.696195144442314,0,,,,49814335950.619995,0,,,,29965345506.935104,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2013,36.67262717778534,0,,,,56388248819.33949,0,,,,32255975037.94829,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2014,47.440793978812124,0,,,,78015591189.2974,0,,,,36157179432.98997,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2015,56.05716666347712,0,,,,73805450903.29805,0,,,,32345488125.23279,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2016,52.79055001900986,0,,,,60584382249.561874,0,,,,32370786555.439575,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2017,53.05297535188601,0,,,,74186441533.34444,0,,,,38256291842.00338,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2018,51.88537121476223,0,,,,59247481201.10355,0,,,,39824442460.470055,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2019,50.73074930943691,0,,,,48027424811.02727,0,,,,35729237203.282036,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2020,60.10246527765527,0,,,,39980548846.163734,0,,,,39980548846.163734,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2021,56.00962455066285,0,,,,47258180554.91736,0,,,,45486571182.69413,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2022,59.68408769314468,0,,,,84991871735.21875,0,,,,50194525267.362465,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2023,64.66081266217348,0,,,,73930471600.31242,0,,,,57092366134.44034,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,02,"Household consumption expenditure (including NPISH)",2,False,True,,3,2024,66.78264751015473,0,,,,78242162365.19095,0,,,,60339223972.47067,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2024,10.681534922925046,0,,,,12514424343.866846,0,,,,8056022978.094827,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2023,11.41243424082842,0,,,,13048500487.3064,0,,,,7721908311.122477,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2022,11.001593580638207,0,,,,15666588309.031116,0,,,,8410315816.297618,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2021,10.63245491132663,0,,,,8971145191.07315,0,,,,7822094323.193101,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2020,11.446151159838228,0,,,,7614053823.456389,0,,,,7614053823.45639,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2019,10.98763917494038,0,,,,10402133252.681581,0,,,,7577226295.29726,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2018,10.33906958697018,0,,,,11806099034.261757,0,,,,7832143501.150207,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2017,12.513953427255748,0,,,,17498842772.238613,0,,,,7904668502.357733,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2016,14.772392127586064,0,,,,16953342048.45019,0,,,,7883063730.813756,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2015,17.515741196010186,0,,,,23061407734.673717,0,,,,8810718852.879618,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2014,19.23721677774486,0,,,,31635280818.08075,0,,,,9658886248.884647,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2013,23.21876930147788,0,,,,35701443867.20327,0,,,,11249416546.812109,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2012,19.220600577579127,0,,,,27595574971.786926,0,,,,9267739437.19112,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2011,19.61087027858932,0,,,,24621768214.54254,0,,,,9210424189.640282,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2010,18.052816054958758,0,,,,17248909605.60143,0,,,,7238927523.342044,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2009,20.68061789698506,0,,,,16897135199.271395,0,,,,6890268182.327827,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2008,18.201028369252317,0,,,,17980874694.568348,0,,,,7591386134.724078,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2007,16.768657554339363,0,,,,12247462283.951178,0,,,,6757509466.5520735,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2006,16.54794253813135,0,,,,9705973943.244274,0,,,,6228119324.011087,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2005,17.28993745087439,0,,,,7157452564.824675,0,,,,5671206814.797494,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2004,15.079636184536435,0,,,,4071196868.353685,0,,,,5238022365.1960125,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2003,23.113227232695934,0,,,,4701722304.991647,0,,,,5130286351.808058,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2002,20.40170075208218,0,,,,3531842989.1748786,0,,,,4933442015.394181,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2001,35.72994472680361,0,,,,4795110660.424412,0,,,,4084922378.070303,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,2000,35.85766723263738,0,,,,4875838341.663619,0,,,,4909470448.660187,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1999,19.611762642352982,0,,,,1782421248.5764546,0,,,,6511362214.141424,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1998,53.051108158663716,0,,,,5008745098.872549,0,,,,2886172591.6587434,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1997,22.096043947973108,0,,,,2455212292.1715703,0,,,,5591685993.839217,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1996,34.272133243672116,0,,,,3222379850.9454393,0,,,,1852868135.822094,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1995,22.37122964394099,0,,,,1587931795.3910232,0,,,,4189375409.6575394,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1994,43.73642412436675,0,,,,6424716458.0357895,0,,,,3515601892.332925,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1993,49.58572339069471,0,,,,7019109078.378565,0,,,,3047387179.485096,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1992,42.619585300759596,0,,,,8257209148.160446,0,,,,4888903801.875817,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1991,50.43383947939263,0,,,,8439456728.878677,0,,,,4980324344.38275,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1990,28.889592194069785,0,,,,4046332308.3093796,0,,,,4246292782.593666,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1989,29.140562022672352,0,,,,3664139314.125276,0,,,,4161533248.4518514,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1988,33.06199937024811,0,,,,3542936693.6292534,0,,,,4358907615.648147,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1987,32.96376211621516,0,,,,3244879671.10101,0,,,,4076050411.565529,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1986,35.78524775562059,0,,,,3059106892.171937,0,,,,3909151218.8322806,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1985,30.99561832780776,0,,,,2823398622.902601,0,,,,3660083698.5698233,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1984,35.24214381428435,0,,,,2605664148.67304,0,,,,4019612633.627069,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1983,30.606521123142215,0,,,,2134809144.9963233,0,,,,3293251011.822484,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1982,31.52642688942547,0,,,,2110069189.1169198,0,,,,3255085953.937667,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1981,27.841984354007398,0,,,,1863468814.7603452,0,,,,2874669575.9258533,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1980,24.763377414513677,0,,,,1770894110.5688887,0,,,,2731859305.8917704,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1979,29.996087932735556,0,,,,1613836152.149208,0,,,,3231567111.752508,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1978,28.94688119623264,0,,,,1402615816.5652785,0,,,,3109204933.7425385,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1977,28.614950528781453,0,,,,1243097800.6551242,0,,,,3245567388.552628,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1976,28.032655609857514,0,,,,1115953932.1619868,0,,,,3154287955.4321365,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1975,28.070790771793902,0,,,,1164217261.6903522,0,,,,3331834277.2546897,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1974,28.732271241652914,0,,,,1616753595.487389,0,,,,3589840356.8926415,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1973,28.479506450690323,0,,,,1428610763.699376,0,,,,3451270459.286223,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1972,28.386040330046008,0,,,,1164439264.4536252,0,,,,3182185842.459742,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1971,28.340250979049497,0,,,,1135720042.3395736,0,,,,3170711964.3126245,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,05,"General government final consumption expenditure",2,False,True,,6,1970,28.40177148432195,0,,,,1081250342.7934427,0,,,,2997730912.3831525,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1970,24.475697607751044,0,,,,931785414.9730779,0,,,,5047109261.000464,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1971,24.45462630152308,0,,,,980005760.6792494,0,,,,5345329301.17504,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1972,24.54135771147385,0,,,,1006724438.8430556,0,,,,5375016333.954456,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1973,24.567847132166797,0,,,,1232391120.0744698,0,,,,5816663448.322937,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1974,24.549980110874092,0,,,,1381417719.454754,0,,,,5992619440.961993,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1975,24.264691728199487,0,,,,1006361850.9796485,0,,,,5626830772.976982,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1976,24.349247739679775,0,,,,969320892.6922684,0,,,,5352825757.388774,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1977,24.975025105693195,0,,,,1084971254.7630188,0,,,,5534316825.677939,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1978,24.700276862781024,0,,,,1196847382.846447,0,,,,5183340934.550935,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1979,24.460658749384717,0,,,,1316021458.6536534,0,,,,5148457311.340015,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1980,22.838221209697693,0,,,,1633221137.7765894,0,,,,4922335176.254028,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1981,24.772074186948778,0,,,,1657999197.8073401,0,,,,4997012605.843878,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1982,28.103912826544764,0,,,,1880999732.602447,0,,,,5669110182.979469,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1983,23.326503208500622,0,,,,1627026873.4541082,0,,,,4903666014.276798,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1984,23.26259446068728,0,,,,1719943846.5138044,0,,,,5183706545.353223,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1985,17.80525892398172,0,,,,1621885486.9977942,0,,,,4107706130.687164,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1986,18.142672322717058,0,,,,1550928872.250819,0,,,,3488480073.973204,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1987,18.387785165512323,0,,,,1810052811.0167794,0,,,,4003439173.8867655,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1988,14.492159994410525,0,,,,1552985493.682733,0,,,,3036710464.400499,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1989,12.111647469114297,0,,,,1522920649.7760546,0,,,,2840822500.598616,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1990,11.622857640051192,0,,,,1627919981.2821715,0,,,,3083912449.409704,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1991,12.255965292841648,0,,,,2050878731.9640656,0,,,,6924266137.966044,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1992,3.777458427427633,0,,,,731852833.941003,0,,,,11191193088.657442,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1993,12.82132993414064,0,,,,1814923876.9500701,0,,,,10344262291.990057,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1994,17.366368774256422,0,,,,2551054356.0446944,0,,,,9355327012.573568,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1995,27.24765781386877,0,,,,1934065443.9303653,0,,,,10985316429.177214,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1996,34.08733765274876,0,,,,3205004755.42684,0,,,,16627653149.098928,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1997,24.752357753611186,0,,,,2750369847.199239,0,,,,12849741252.84298,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1998,33.1461703589111,0,,,,3129448641.017273,0,,,,17344823548.59687,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,1999,26.45378877568294,0,,,,2404260957.0086765,0,,,,14433174922.876196,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2000,11.397463375977102,0,,,,1549799337.635512,0,,,,8290672649.733917,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2001,12.755277491866243,0,,,,1711812529.954367,0,,,,7507782289.421074,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2002,29.774166910816668,0,,,,5154358645.896627,0,,,,8340878391.406827,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2003,29.806955274142265,0,,,,6063369041.692092,0,,,,9775591911.52836,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2004,32.70333432981838,0,,,,8829239026.655807,0,,,,12213098879.428999,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2005,28.01399489743744,0,,,,11596851648.500832,0,,,,12656773830.653618,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2006,24.128521564215884,0,,,,14152260986.623693,0,,,,14144503352.742884,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2007,26.87232067878233,0,,,,19626957788.905376,0,,,,15326867787.802504,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2008,31.047664280466332,0,,,,30672121907.638325,0,,,,19225168781.425793,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2009,42.11266299469786,0,,,,34408225313.54356,0,,,,20105541408.7683,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2010,29.763832793538626,0,,,,28438425329.823486,0,,,,19115631125.68756,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2011,27.366245453610794,0,,,,34358768524.246887,0,,,,20432003141.319523,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2012,27.9685614009263,0,,,,40155276619.84736,0,,,,22139413845.40488,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2013,26.99376305285664,0,,,,41505917212.192894,0,,,,22222968295.046085,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2014,28.873478192824265,0,,,,47481951333.076614,0,,,,23480678204.129375,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2015,29.108609593573338,0,,,,38324699304.174355,0,,,,22609086892.501507,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2016,30.13429348285566,0,,,,34583226629.167274,0,,,,20884301182.442223,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2017,29.182943205154068,0,,,,40807866015.06054,0,,,,16522433805.160133,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2018,24.20024901607428,0,,,,27634066502.234932,0,,,,16519470715.587448,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2019,24.675773600472777,0,,,,23360858599.227978,0,,,,17271169828.075104,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2020,19.643956231909122,0,,,,13067286808.179068,0,,,,13067286808.179066,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2021,15.985166064870333,0,,,,13487500945.675234,0,,,,12205106416.351303,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2022,14.176985954190766,0,,,,20188439136.499985,0,,,,12843701581.185337,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2023,12.307631861321077,0,,,,14072032044.267736,0,,,,12634686705.760115,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,08,"Gross capital formation",1,False,True,,9,2024,10.411001192726072,0,,,,12197468595.140799,0,,,,12968901168.09848,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2024,10.394121996306636,0,,,,12177693026.545036,0,,,,12958906379.600765,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2023,12.290754967400437,0,,,,14052735708.893476,0,,,,12625252304.968924,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2022,14.137035906066064,0,,,,20131549109.404533,0,,,,12813647368.24532,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2021,15.959365647445262,0,,,,13465731815.907845,0,,,,12187803640.879864,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2020,19.551921802527776,0,,,,13006064910.168541,0,,,,13006064910.168541,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2019,24.590486034809462,0,,,,23280115811.01829,0,,,,17216173079.451973,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2018,24.15925180991156,0,,,,27587252127.69052,0,,,,16494775155.976913,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2017,29.131869103210224,0,,,,40736446724.19903,0,,,,16491360318.532661,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2016,30.076176252292715,0,,,,34516529151.86416,0,,,,20849822421.229908,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2015,29.072120752717908,0,,,,38276657715.33629,0,,,,22591109940.70237,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2014,28.432757355298428,0,,,,46757193296.683365,0,,,,23134660466.327114,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2013,27.159438497672937,0,,,,41760661661.24113,0,,,,22393836114.390007,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2012,27.788881165741852,0,,,,39897304483.0784,0,,,,22029440095.07234,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2011,27.441840902589433,0,,,,34453679846.20175,0,,,,20521411379.186684,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2010,28.9194518919938,0,,,,27631645390.388924,0,,,,18609537761.2348,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2009,43.00039714097346,0,,,,35133550057.96599,0,,,,20423109922.33842,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2008,30.58105966929584,0,,,,30211161192.93839,0,,,,18698318399.143425,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2007,26.25037611279427,0,,,,19172703022.835808,0,,,,14788747123.585358,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2006,22.888725507483056,0,,,,13425075223.568424,0,,,,13188804945.118523,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2005,28.98499667366434,0,,,,11998813724.618876,0,,,,12651921747.842037,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2004,31.18053045451837,0,,,,8418112770.533278,0,,,,11276921569.29408,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,09,"Gross fixed capital formation",2,True,True,,10,2003,30.34419308635801,0,,,,6172654645.9631605,0,,,,9627403697.711271,0,,,
