"ref_area","ref_area.label","source","source.label","indicator","indicator.label","sex","sex.label","classif1","classif1.label","time","obs_value","obs_status","obs_status.label","note_classif","note_classif.label","note_indicator","note_indicator.label","note_source","note_source.label"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_T","Total","OCU_ISCO08_5","Occupation (ISCO-08): 5. Service and sales workers","2025",3558.215,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_T","Total","OCU_ISCO08_6","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2025",6286.898,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_T","Total","OCU_ISCO08_7","Occupation (ISCO-08): 7. Craft and related trades workers","2025",967.959,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_T","Total","OCU_ISCO08_8","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2025",635.537,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_T","Total","OCU_ISCO08_9","Occupation (ISCO-08): 9. Elementary occupations","2025",800.49,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_T","Total","OCU_ISCO08_0","Occupation (ISCO-08): 0. Armed forces occupations","2025",138.094,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_T","Total","OCU_ISCO08_X","Occupation (ISCO-08): X. Not elsewhere classified","2025",230.403,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_TOTAL","Occupation (ISCO-08): Total","2025",6834.698,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_1","Occupation (ISCO-08): 1. Managers","2025",122.548,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_2","Occupation (ISCO-08): 2. Professionals","2025",456.264,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_3","Occupation (ISCO-08): 3. Technicians and associate professionals","2025",265.952,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_4","Occupation (ISCO-08): 4. Clerical support workers","2025",78.424,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_5","Occupation (ISCO-08): 5. Service and sales workers","2025",1055.033,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_6","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2025",2853.682,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_7","Occupation (ISCO-08): 7. Craft and related trades workers","2025",901.42,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_8","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2025",619.145,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_9","Occupation (ISCO-08): 9. Elementary occupations","2025",259.121,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_0","Occupation (ISCO-08): 0. Armed forces occupations","2025",134.367,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_M","Male","OCU_ISCO08_X","Occupation (ISCO-08): X. Not elsewhere classified","2025",88.742,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_F","Female","OCU_ISCO08_TOTAL","Occupation (ISCO-08): Total","2025",7150.286,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_F","Female","OCU_ISCO08_1","Occupation (ISCO-08): 1. Managers","2025",26.876,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_TEMP_SEX_OCU_NB","Employment by sex and occupation (thousands)","SEX_F","Female","OCU_ISCO08_2","Occupation (ISCO-08): 2. Professionals","2025",293.343,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
