AnoMes,Valor,ID,Id,Modified,Created,AuthorId,Visualizar,Codigo,ContentTypeId,GUID,EditorId,Attachments,Idioma,odata.type,ServerRedirectedEmbedUrl,FileSystemObjectType,odata.id,odata.editLink,odata.etag,OData__UIVersionString
2020-11,24.9,131,131,2023-01-26T09:41:28Z,2022-01-17T13:31:59Z,1073741823,True,59.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,eb333421-fd79-4830-9ef6-f4684716f5ab,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,9d17144e-6b6e-4ac7-9967-e2d893298110,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(131),"""2""",1.0
2020-12,25.1,132,132,2023-01-26T09:41:29Z,2022-01-17T13:31:59Z,1073741823,True,60.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,be60017a-8ac0-412e-b3a0-f91f560e5e24,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,2f050b5f-c209-4911-b576-9fd1a0137556,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(132),"""2""",1.0
2021-01,24.41,133,133,2023-01-26T09:41:29Z,2022-01-17T13:31:59Z,1073741823,True,61.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,d5ab66bc-af43-4455-aeaf-b400dcfb94aa,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,85914e3c-c6c1-4e66-be00-8992145ab4ed,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(133),"""2""",1.0
2021-02,24.85,134,134,2023-01-26T09:41:29Z,2022-01-17T13:32:00Z,1073741823,True,62.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,a3b98c20-e424-482a-88b2-3e54bb641dfd,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,e3f6f03b-2c1f-40ff-98f8-05b67f6dffe2,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(134),"""2""",1.0
2021-03,24.77,135,135,2023-01-26T09:41:29Z,2022-01-17T13:32:00Z,1073741823,True,63.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,78e92a1b-ce67-49ed-a8d5-5c130fb20adf,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,28acd9b8-3c2f-43f2-bf6b-b0a38434dcf9,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(135),"""2""",1.0
2021-04,24.82,136,136,2023-01-26T09:41:29Z,2022-01-17T13:32:00Z,1073741823,True,64.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,6ab9285b-19de-45f3-bfc7-2d97aaefe7c7,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,2eaa4830-81ac-4a07-9306-998b233a5c97,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(136),"""2""",1.0
2021-05,24.94,137,137,2023-01-26T09:41:29Z,2022-01-17T13:32:00Z,1073741823,True,65.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,622ea87c-59fa-40a4-8177-a0e1c2f675e1,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,f7aff58b-80e3-4665-a08b-299847d73d74,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(137),"""2""",1.0
2021-06,25.32,138,138,2023-01-26T09:41:29Z,2022-01-17T13:32:01Z,1073741823,True,66.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,30ac0d96-3ef1-4b90-9e92-14ff4018b17f,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,6d193191-2c47-4644-bb06-8700d073cf07,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(138),"""2""",1.0
2021-07,25.72,139,139,2023-01-26T09:41:29Z,2022-01-17T13:32:01Z,1073741823,True,67.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,e8d3b93e-40fe-41d3-99b4-bf47a1261d03,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,58ede106-0df0-47d3-a1eb-70f9e29adcf0,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(139),"""2""",1.0
2021-08,26.09,140,140,2023-01-26T09:41:29Z,2022-01-17T13:32:02Z,1073741823,True,68.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,a27c681d-6125-401f-b82d-1ed4c68e413d,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,98ab1e9e-dfb3-4345-a3c3-900586fccef5,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(140),"""2""",1.0
2021-09,26.57,141,141,2023-01-26T09:41:29Z,2022-01-17T13:32:01Z,1073741823,True,69.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,4c4cd4ee-90ea-41d2-af63-aab18911a1a2,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,e2bb72d9-8653-4132-8ba7-ca8ed08fea36,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(141),"""2""",1.0
2021-10,26.87,142,142,2023-01-26T09:41:29Z,2022-01-17T13:32:01Z,1073741823,True,70.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,5ff63871-d6fa-48bd-a3ff-ac102ac5f157,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,6f07e8da-32ac-4188-9e3a-2f397d5a63be,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(142),"""2""",1.0
2021-11,26.98,143,143,2023-01-26T09:41:29Z,2022-01-17T13:32:02Z,1073741823,True,71.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,21832498-e751-4fa5-8888-0a02ea2c4260,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,cce540bb-01d1-4165-8a9f-ba542d7bd5a8,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(143),"""2""",1.0
2021-12,27.03,144,144,2023-01-26T09:41:29Z,2022-01-17T13:32:02Z,1073741823,True,72.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,a3f81511-5020-43b6-8a26-c697505e93bd,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,9c626ba2-e4c0-480a-848d-1cf84e97eb75,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(144),"""2""",1.0
2022-01,27.66,145,145,2023-01-26T09:41:29Z,2022-03-03T08:42:47Z,25,True,1.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,e75546aa-1cee-48df-8582-90a2a5639932,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,3b519eb4-259d-4efe-851d-548bbdfc5217,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(145),"""2""",1.0
2022-02,27.28,146,146,2023-01-26T09:41:29Z,2022-03-15T09:58:46Z,27,True,2.0,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,77b71d41-f784-4422-b2f5-95ad0cba9bf0,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,2bd8d2f6-ed15-432f-aa47-76fc918953db,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(146),"""4""",1.0
2022-03,27.0,147,147,2023-01-26T09:41:29Z,2022-04-13T17:20:05Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,e455535e-b6e2-4297-88f4-bdd61693f74e,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,913d80cf-ccd7-47f6-adac-b764b1784f25,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(147),"""2""",1.0
2022-04,25.79,148,148,2023-01-26T09:41:29Z,2022-05-13T10:13:14Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,f2554ab0-2121-4f19-be12-7371844535b9,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,12633907-04d5-4973-a246-246792d488ba,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(148),"""2""",1.0
2022-05,24.42,149,149,2023-01-26T09:41:29Z,2022-06-14T07:16:10Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,3b58711b-3aca-4139-9afe-f25d5895c468,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,d6368594-48ba-444e-ae69-8d0abacbdab9,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(149),"""2""",1.0
2022-06,22.96,150,150,2023-01-26T09:41:29Z,2022-07-12T16:01:54Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,b2b5abb1-0887-400c-9948-becf372d97a5,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,6b49c3eb-3b2a-4d80-8c1f-0add2d79b1f2,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(150),"""4""",1.0
2022-07,21.4,151,151,2023-01-26T09:41:30Z,2022-08-15T08:20:17Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,38b57ff1-7855-4daa-bade-267da44095eb,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,afd617a2-d49e-4573-9d98-decee0430506,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(151),"""2""",1.0
2022-08,19.78,152,152,2023-01-26T09:41:30Z,2022-09-13T07:36:25Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,fc9d3d37-9661-478c-9f16-d0be32140443,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,7aa89f40-51c1-4212-beed-52e41e95e744,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(152),"""2""",1.0
2022-09,18.16,153,153,2023-01-26T09:41:30Z,2022-10-13T07:41:29Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,cd6b7b7f-a96f-47af-bd25-437e5eb2f9ce,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,83904d90-6d36-421c-959e-57fa074de3bf,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(153),"""2""",1.0
2022-10,16.68,154,154,2023-01-26T09:41:30Z,2022-11-14T08:05:19Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,55da5137-24d3-4e82-81c0-075799700a83,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,98c7d0bf-c1f4-4822-8dc1-61e7a878c765,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(154),"""2""",1.0
2022-11,15.24,155,155,2023-01-26T09:41:30Z,2022-12-13T07:36:56Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,9375b080-3f76-4349-bdc1-f9f8bb3329d0,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,f52ae5ae-0a6c-4f21-bc66-2f22686749bf,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(155),"""2""",1.0
2022-12,13.86,156,156,2023-01-26T09:41:30Z,2023-01-13T07:53:48Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,2a5d5e1a-b974-48fe-9865-584ad9e57df0,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,af158e35-bfbe-43ea-8440-be0031ef879b,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(156),"""2""",1.0
2023-01,12.55,169,169,2023-02-14T10:08:10Z,2023-02-14T10:08:10Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,fb893ef0-920d-4743-aefc-7b089ced2da1,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,b7cc53a3-d2d5-436f-bbf0-6dd2bfeb79a6,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(169),"""1""",1.0
2023-02,11.54,171,171,2023-03-14T07:37:15Z,2023-03-14T07:37:15Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,6d987204-5993-4e17-8d30-7e572047b29c,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,9f098887-1448-4247-8c7a-3a74885c464f,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(171),"""1""",1.0
2023-03,10.81,172,172,2023-04-13T12:21:23Z,2023-04-13T12:21:23Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,21bc5f69-c654-401c-981d-765f5a02ddd7,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,e42a7a53-f115-437e-8627-728b1261a282,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(172),"""1""",1.0
2023-04,10.59,173,173,2023-05-15T08:16:33Z,2023-05-15T08:16:33Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,effc0c0f-7c85-4f4c-a1a8-0933a3574110,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,2e55ee85-7b75-4aca-a040-4301effdfd7b,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(173),"""1""",1.0
2023-05,10.62,174,174,2023-06-13T08:20:11Z,2023-06-13T08:20:11Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,3dcc1c5a-38bf-4c10-aa51-58c305072274,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,01a2c122-5c70-4fc1-adec-e4eb1bebecbb,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(174),"""1""",1.0
2023-06,11.25,175,175,2023-07-13T07:44:03Z,2023-07-13T07:44:03Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,d2eeb8b2-3b26-4080-9410-ba6b88164c25,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,582a3a5b-1b4d-4bfe-8a22-a9d8c82355b5,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(175),"""1""",1.0
2023-07,12.12,176,176,2023-08-15T10:15:34Z,2023-08-15T10:15:34Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,2dbb0609-a1de-4c36-a15c-4fc1aeea0d2e,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,94a56a27-61d0-4c14-b0ae-7aaddecee347,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(176),"""1""",1.0
2023-08,13.54,177,177,2023-09-13T07:34:41Z,2023-09-13T07:34:41Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,a1da944a-5709-4863-b19b-f4d0df23f970,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,604a0511-76e4-4411-bf42-cfb1adacfb5b,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(177),"""1""",1.0
2023-09,15.01,178,178,2023-10-12T14:42:14Z,2023-10-12T14:42:14Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,37d96c7c-8e09-478f-992e-a257d89d81a1,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,07eb9f47-908c-49a6-bc8a-f7d37fb9cb00,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(178),"""1""",1.0
2023-10,16.58,179,179,2023-11-14T14:18:42Z,2023-11-14T14:18:42Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,5e0cef43-0ba5-4727-9fff-7f7b5649d32d,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,3739e599-b6d6-4dda-bfbb-5090aef3df7b,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(179),"""1""",1.0
2023-11,18.19,180,180,2023-12-13T10:17:23Z,2023-12-13T10:17:23Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,3c66f984-8c2d-4b1a-9758-859084a93603,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,3ec1436f-49b9-4b04-93cb-427c58d4842f,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(180),"""1""",1.0
2023-12,20.01,181,181,2024-01-12T10:56:39Z,2024-01-12T10:56:39Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,51edd04a-97df-4b0c-8efc-1cd58b4bce4e,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,f3cf5a88-dfda-4429-aef6-78e58df05241,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(181),"""1""",1.0
2024-01,21.99,182,182,2024-02-15T08:46:14Z,2024-02-15T08:46:14Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,bb22ebf5-be4f-4fbe-8731-4ef30494fb5f,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,f95ce822-3e3d-41a5-abc0-9012c0bed8fe,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(182),"""1""",1.0
2024-02,24.07,183,183,2024-03-13T09:39:22Z,2024-03-13T09:39:22Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,91632f8f-47a2-44e9-8fff-6521bc213042,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,a43a31ef-17c4-46d4-ad93-7c257ad25213,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(183),"""1""",1.0
2024-03,26.09,184,184,2024-04-15T07:52:44Z,2024-04-15T07:52:44Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,1184300e-c3c6-410b-99b5-113f94e96a3c,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,e985abfc-a156-438d-a129-7ba3c2d523a6,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(184),"""1""",1.0
2024-04,28.2,185,185,2024-05-13T13:38:04Z,2024-05-13T13:38:04Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,ae781893-4db4-4d59-aa49-1f972f4c74ae,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,fa393344-02a9-42ce-bec8-016a22c52bfa,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(185),"""1""",1.0
2024-05,30.16,186,186,2024-06-13T08:01:45Z,2024-06-13T08:01:45Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,0fb5b335-2935-4bc6-b47c-628361925788,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,9d8fce58-6265-42d8-ab33-1f2f3940a9d2,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(186),"""1""",1.0
2024-06,31.0,187,187,2024-07-12T13:31:11Z,2024-07-12T13:31:11Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,ff395b4d-217c-4d41-89a0-3e6763c92b57,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,52d41242-ce75-4ad0-ace6-f015e845fa8a,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(187),"""1""",1.0
2024-07,31.09,188,188,2024-08-13T08:42:43Z,2024-08-13T08:42:43Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,42a9c844-5e6d-4431-ab66-53eb4b5fed0a,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,7ecd8571-0ba2-43de-b8b1-f5d200281e15,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(188),"""1""",1.0
2024-08,30.53,189,189,2024-09-13T10:17:14Z,2024-09-13T10:17:14Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,5cc473a5-cb8f-4a79-9700-21ac1f3b9257,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,8e2c57f0-2560-4e2d-bfef-870c5ce7f6a6,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(189),"""1""",1.0
2024-09,29.93,190,190,2024-10-14T09:20:56Z,2024-10-14T09:20:56Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,d3637150-8e9d-443b-a0ba-f1eed4855dd9,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,aec6a34c-2006-4c56-9378-b3d82d8e7123,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(190),"""1""",1.0
2024-10,29.17,191,191,2024-11-13T10:46:53Z,2024-11-13T10:46:53Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,a23b65b4-3348-451a-9e9f-eb3c8184983a,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,d1ae0000-71ad-44d7-9f0f-0e96cfd2a4af,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(191),"""1""",1.0
2024-11,28.41,192,192,2024-12-13T11:05:30Z,2024-12-13T11:05:30Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,a50fdb50-8ef2-4b73-9324-5a081a9400b1,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,8e40aff7-757c-40ba-aece-23871ce0f03f,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(192),"""1""",1.0
2024-12,27.5,193,193,2025-01-14T12:22:46Z,2025-01-14T12:22:46Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,05b2aaed-0dd4-46a2-8b8f-93dc8158e38e,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,c947f9f5-ef46-4584-bf35-7a0429bd6daf,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(193),"""1""",1.0
2025-01,26.48,194,194,2025-02-13T10:36:13Z,2025-02-13T10:36:13Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,56d62c17-b688-4def-b847-82477e886682,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,8b088dae-7f68-4c97-9de5-dd3b87890d5a,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(194),"""1""",1.0
2025-02,25.26,195,195,2025-03-13T07:54:36Z,2025-03-13T07:54:36Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,0808eeda-df8f-42be-9ff5-9658d628ad60,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,5c0496f4-c1b2-462a-8fa8-54573c989f9e,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(195),"""1""",1.0
2025-03,23.85,196,196,2025-04-11T14:09:59Z,2025-04-11T14:09:59Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,6141adac-b1c1-412d-8989-b409cd87951f,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,32afd38a-234d-4c61-8a6d-3443ad658320,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(196),"""1""",1.0
2025-04,22.32,197,197,2025-05-13T07:41:18Z,2025-05-13T07:41:18Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,610cc0e7-7dd8-4026-bfe7-dafabd0103d0,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,28210c96-928f-4ac8-9289-7f7b8d9eb717,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(197),"""1""",1.0
2025-05,20.74,198,198,2025-06-12T12:33:28Z,2025-06-12T12:33:28Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,7d01b593-8542-4b96-bf4e-c64a6ef235d8,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,30fd766e-2622-4083-8b00-078d3b837483,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(198),"""1""",1.0
2025-06,19.73,199,199,2025-07-14T10:52:57Z,2025-07-14T10:52:57Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,7a8553d3-2d2d-450f-b9cd-fe2d97609b68,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,6276c160-76cd-4387-aea6-bd25f4df3999,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(199),"""1""",1.0
2025-07,19.48,200,200,2025-08-11T08:52:33Z,2025-08-11T08:52:33Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,d9287708-5e37-4a25-b023-377678f1d545,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,deb13f21-d7bf-4fe7-88e0-6dd96c4b0450,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(200),"""1""",1.0
2025-08,18.88,201,201,2025-09-09T10:20:20Z,2025-09-09T10:20:20Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,922f62f2-5389-485d-abec-44fd82001579,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,070ef280-867c-495a-bcd2-3ef3dde3f066,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(201),"""1""",1.0
2025-09,18.16,202,202,2025-12-08T11:39:11Z,2025-10-08T13:48:25Z,27,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,f053f13f-4ccd-44b1-a0b2-6a125c498038,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,0190773e-ffb8-4e61-87b0-3f4cfe02bd9a,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(202),"""4""",1.0
2025-10,17.43,203,203,2025-11-07T14:38:32Z,2025-11-07T14:38:32Z,26,True,,0x0100E253B8E39EF94A4280EF78BEFF3D88FA,7f868d73-31aa-4578-8437-2a564cbee70c,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_NacionalListItem,,0,d2be8a03-536c-45b9-83b1-51e6f865b728,Web/Lists(guid'1829c7ed-b4ce-4009-b07b-3b072320581d')/Items(203),"""1""",1.0
