AnoMes,Valor,ID,Id,Modified,Created,AuthorId,Visualizar,ContentTypeId,GUID,EditorId,Attachments,Idioma,odata.type,ServerRedirectedEmbedUrl,FileSystemObjectType,odata.id,odata.editLink,odata.etag,OData__UIVersionString,Codigo
2024-05,41.58,752,752,2024-06-13T08:02:21Z,2024-06-13T08:02:21Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,ac3195ae-35d1-4fab-b6ae-fde099682371,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,4e647bcc-3d13-498c-b3a5-eec84626421b,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(752),"""1""",1.0,
2024-06,42.82,753,753,2024-07-12T13:33:33Z,2024-07-12T13:33:33Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,7f6d01b9-325f-47ee-b55f-a59d95ec8fb3,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,517bf3a2-a98d-4948-8726-519647498193,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(753),"""1""",1.0,
2024-07,42.19,755,755,2024-08-13T08:44:04Z,2024-08-13T08:44:04Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,1ec54891-4b0e-4ade-b59e-a1a7b764b309,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,c24c04b7-da5b-4938-bb43-dfbcecc6c028,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(755),"""1""",1.0,
2024-08,40.56,756,756,2024-09-13T10:17:44Z,2024-09-13T10:17:44Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,b1c4165b-2b4f-4b36-8dbf-6204e0ca42a3,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,ef727ee1-770d-442e-89bf-0ba44ab0b02f,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(756),"""1""",1.0,
2024-09,38.66,757,757,2024-10-14T09:19:07Z,2024-10-14T09:19:07Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,7fdeca1e-e7ba-4ad7-8b73-3d8b50c5a500,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,247c3c52-0854-4392-8635-0c1b4585e45f,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(757),"""1""",1.0,
2024-10,36.56,758,758,2024-11-13T10:48:27Z,2024-11-13T10:48:27Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,350980e1-6b26-4aec-8108-b454f96fc981,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,973e1c75-0a93-490e-9df6-f11d5a9a94f3,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(758),"""1""",1.0,
2024-11,34.5,759,759,2024-12-13T11:03:21Z,2024-12-13T11:03:21Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,09d878ed-b8d0-4106-b6ee-7dc4c02c3a4a,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,d39a7a93-6c0b-4eee-a58a-b7ac6908f23b,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(759),"""1""",1.0,
2024-12,32.18,760,760,2025-01-14T11:19:53Z,2025-01-14T11:19:53Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,cd6b3ec8-62af-4beb-bc52-2bb25acf0fea,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,9e25278d-1037-4afe-934d-2f25b9365900,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(760),"""1""",1.0,
2025-01,29.81,761,761,2025-02-13T10:37:55Z,2025-02-13T10:37:55Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,fed6d43a-74ef-4484-9306-cf5ed2c8c7aa,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,8be72fe1-73ac-4c67-a964-29540ed752ed,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(761),"""1""",1.0,
2025-02,27.3,762,762,2025-03-13T07:52:40Z,2025-03-13T07:52:40Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,5902f72d-a36c-4fd7-b1ce-ffedbc229709,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,b02d32f8-1e4d-4465-ad3e-a4af3c45faec,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(762),"""1""",1.0,
