Categoria,Ano,Mes,Valor,ID,Id,Modified,Created,Visualizar,ContentTypeId,Attachments,odata.type,AuthorId,Codigo,GUID,EditorId,ServerRedirectedEmbedUrl,FileSystemObjectType,odata.id,odata.editLink,odata.etag,OData__UIVersionString,SubCategoria,Grupo,SubGrupo
A. Activos de reserva oficiais,2019.0,Dec,0.0,2921,2921,2022-01-07T15:13:51Z,2022-01-07T15:13:51Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,241.0,af767cd9-f24c-4f6c-960f-ffe5a34b953c,1073741823,,0,7d1a8718-c0ed-4825-a141-888386f8858d,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(2921),"""1""",1.0,(5) Outros activos de reserva (especificar),,
A. Activos de reserva oficiais,2019.0,Dec,0.0,2945,2945,2022-01-07T15:13:57Z,2022-01-07T15:13:57Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,265.0,60dd1ef7-01ef-400b-97bc-936090fdf521,1073741823,,0,aed7579e-20b5-40dc-a2df-57e115c37cd1,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(2945),"""1""",1.0,(5) Outros activos de reserva (especificar),Derivados financeiros,
A. Activos de reserva oficiais,2019.0,Dec,0.0,2969,2969,2022-01-07T15:14:03Z,2022-01-07T15:14:03Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,289.0,00d4297e-c5a4-4450-ada3-bfcfdf7c2adf,1073741823,,0,9ca8ad2f-e336-436f-ae22-36f01b0adcbe,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(2969),"""1""",1.0,(5) Outros activos de reserva (especificar),Empréstimos concedidos a sociedades não bancárias não residentes,
A. Activos de reserva oficiais,2019.0,Dec,533.1,2993,2993,2022-01-07T15:14:09Z,2022-01-07T15:14:09Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,313.0,2c1e0d71-3198-4b4e-aac0-8f4a418c4dbf,1073741823,,0,d85205a6-9dec-4152-a0da-841e9a4e455a,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(2993),"""1""",1.0,(5) Outros activos de reserva (especificar),Acções e outras participações,
A. Activos de reserva oficiais,2019.0,Dec,0.0,3017,3017,2022-01-07T15:14:16Z,2022-01-07T15:14:16Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,337.0,4bbebfed-b8e1-448d-a132-30ead19c1332,1073741823,,0,188e14e1-77f2-4b95-8a45-f30cf321f7b4,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3017),"""1""",1.0,(5) Outros activos de reserva (especificar),Outros,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,512.4,3041,3041,2022-01-07T15:14:23Z,2022-01-07T15:14:23Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,361.0,3bf79121-d619-4f89-988a-320fb8c140bf,1073741823,,0,9962fb42-7cb6-46f9-bab3-e7be96ba3256,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3041),"""1""",1.0,,,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,168.2,3065,3065,2022-01-07T15:14:29Z,2022-01-07T15:14:29Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,385.0,aba60c5d-b66f-4e6c-b3e5-59fb81fc5d42,1073741823,,0,191a3f71-6f59-497e-8068-b1ac341e33dd,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3065),"""1""",1.0,Títulos não incluídos em activos de reserva oficiais,,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,26.2,3089,3089,2022-01-07T15:14:34Z,2022-01-07T15:14:34Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,409.0,a58d64d7-9c4e-4ab5-83b9-89e11b69fdfc,1073741823,,0,38c38c96-8c5e-412f-b100-50f327d1316f,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3089),"""1""",1.0,Depósitos não incluídos em activos de reserva oficiais,,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,0.0,3113,3113,2022-01-07T15:14:40Z,2022-01-07T15:14:40Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,433.0,929a2235-c72c-464a-b278-26764a35a891,1073741823,,0,e502b9c4-914d-4885-93f0-9d7c219cae87,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3113),"""1""",1.0,Empréstimos não incluídos em activos de reserva oficiais,,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,0.0,3137,3137,2022-01-07T15:14:48Z,2022-01-07T15:14:48Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,457.0,891af67e-cb93-49d3-821d-1d59676a41c2,1073741823,,0,377d8e6c-edb8-4675-a14a-bc5a00ff3a70,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3137),"""1""",1.0,Derivados financeiros não incluídos em activos de reserva oficiais,,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,0.0,3161,3161,2022-01-07T15:14:56Z,2022-01-07T15:14:56Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,481.0,b3aac4af-36ce-4534-ad4a-9a29acbb17e3,1073741823,,0,f28f84f6-e2c3-4d21-bb3a-be94718a0a41,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3161),"""1""",1.0,Ouro não incluído em activos de reserva oficiais,,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,302.1,3185,3185,2022-01-07T15:15:03Z,2022-01-07T15:15:03Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,505.0,b2da7460-b9bc-420a-8fa0-206c94e177fc,1073741823,,0,2e065569-e707-4db8-bfe7-0fcd065d72a0,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3185),"""1""",1.0,"Acções em instituições não residentes, outros ME",,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,0.0,3233,3233,2022-01-07T15:15:15Z,2022-01-07T15:15:15Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,553.0,531482fb-7150-469b-a1a0-56403c82092c,1073741823,,0,a3128131-93ad-4519-b578-6a72b4b70dac,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3233),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2019.0,Dec,15.8,3209,3209,2022-01-07T15:15:10Z,2022-01-07T15:15:10Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,529.0,01445244-e2d4-4ea0-9780-e8b696ca8619,1073741823,,0,4bcee87a-29d2-4ecb-82dd-e0df469020cc,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3209),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
